Category,Brand ,Name ,Type ,Size,Mass,Min Allowed Hook Size,Max Allowed Hook Size,Depth,Components (Hooks) ,Restrictions,Rating (Stars), Price 
Lures,Kalmar Lures,Vibra Spoon S16-04,Spoon,Medium,16g,Large (2),Extra large (4/0),-,Rage Treble S1/0  ,"""Fishing with a spoon"" ability is required ",5,  49.80 
Lures,Kalmar Lures,Vibra Spoon S16-05,Spoon,Medium,16g,Large (2),Extra large (4/0),-,Rage Treble S1/0  ,"""Fishing with a spoon"" ability is required ",5,  49.80 
Lures,Kalmar Lures,Vibra Spoon S16-06,Spoon,Medium,16g,Large (2),Extra large (4/0),-,Rage Treble S1/0  ,"""Fishing with a spoon"" ability is required ",5,  49.80 
Lures,Kiruuna,Hunter 3-001,Spoon,Small,7g,Small (12),Extra large (2/0),-,Magneric Treble S6,"""Fishing with a spoon"" ability is required ",5,  49.90 
Lures,Kiruuna,Hunter 3-002,Spoon,Small,7g,Small (12),Extra large (2/0),-,Magneric Treble S6,"""Fishing with a spoon"" ability is required ",5,  49.90 
Lures,Kiruuna,Hunter 3-003,Spoon,Small,7g,Small (12),Extra large (2/0),-,Magneric Treble S6,"""Fishing with a spoon"" ability is required ",5,  49.90 
Lures,Kiruuna,Hunter 3-004,Spoon,Small,7g,Small (12),Extra large (2/0),-,Magneric Treble S6,"""Fishing with a spoon"" ability is required ",5,  49.90 
Lures,Kiruuna,Hunter 3-005,Spoon,Small,7g,Small (12),Extra large (2/0),-,Magneric Treble S6,"""Fishing with a spoon"" ability is required ",5,  49.90 
Lures,Kiruuna,Hunter 3-006,Spoon,Small,7g,Small (12),Extra large (2/0),-,Magneric Treble S6,"""Fishing with a spoon"" ability is required ",5,  49.90 
Lures,Kiruuna,Hunter 3-007,Spoon,Small,7g,Small (12),Extra large (2/0),-,Magneric Treble S6,"""Fishing with a spoon"" ability is required ",5,  49.90 
Lures,Kiruuna,Hunter 3-008,Spoon,Small,7g,Small (12),Extra large (2/0),-,Magneric Treble S6,"""Fishing with a spoon"" ability is required ",5,  49.90 
Lures,Kiruuna,Hunter 3-009,Spoon,Small,7g,Small (12),Extra large (2/0),-,Magneric Treble S6,"""Fishing with a spoon"" ability is required ",5,  49.90 
Lures,Kiruuna,Hunter 3-010,Spoon,Small,7g,Small (12),Extra large (2/0),-,Magneric Treble S6,"""Fishing with a spoon"" ability is required ",5,  49.90 
Lures,Kiruuna,Hunter 3-011,Spoon,Small,7g,Small (12),Extra large (2/0),-,Magneric Treble S6,"""Fishing with a spoon"" ability is required ",5,  49.90 
Lures,Kiruuna,Hunter 3-012,Spoon,Small,7g,Small (12),Extra large (2/0),-,Magneric Treble S6,"""Fishing with a spoon"" ability is required ",5,  49.90 
Lures,Kiruuna,Hunter 2-001,Spoon,Medium,13g,Small (12),Extra large (5/0),-,Magneric Treble S1/0,"""Fishing with a spoon"" ability is required ",5,  52.80 
Lures,Kiruuna,Hunter 2-002,Spoon,Medium,13g,Small (12),Extra large (5/0),-,Magneric Treble S1/0,"""Fishing with a spoon"" ability is required ",5,  52.80 
Lures,Kiruuna,Hunter 2-003,Spoon,Medium,13g,Small (12),Extra large (5/0),-,Magneric Treble S1/0,"""Fishing with a spoon"" ability is required ",5,  52.80 
Lures,Kiruuna,Hunter 2-004,Spoon,Medium,13g,Small (12),Extra large (5/0),-,Magneric Treble S1/0,"""Fishing with a spoon"" ability is required ",5,  52.80 
Lures,Kiruuna,Hunter 2-005,Spoon,Medium,13g,Small (12),Extra large (5/0),-,Magneric Treble S1/0,"""Fishing with a spoon"" ability is required ",5,  52.80 
Lures,Kiruuna,Hunter 2-006,Spoon,Medium,13g,Small (12),Extra large (5/0),-,Magneric Treble S1/0,"""Fishing with a spoon"" ability is required ",5,  52.80 
Lures,Kiruuna,Hunter 2-007,Spoon,Medium,13g,Small (12),Extra large (5/0),-,Magneric Treble S1/0,"""Fishing with a spoon"" ability is required ",5,  52.80 
Lures,Kiruuna,Hunter 2-008,Spoon,Medium,13g,Small (12),Extra large (5/0),-,Magneric Treble S1/0,"""Fishing with a spoon"" ability is required ",5,  52.80 
Lures,Kiruuna,Hunter 2-009,Spoon,Medium,13g,Small (12),Extra large (5/0),-,Magneric Treble S1/0,"""Fishing with a spoon"" ability is required ",5,  52.80 
Lures,Kiruuna,Hunter 2-010,Spoon,Medium,13g,Small (12),Extra large (5/0),-,Magneric Treble S1/0,"""Fishing with a spoon"" ability is required ",5,  52.80 
Lures,Kiruuna,Hunter 2-011,Spoon,Medium,13g,Small (12),Extra large (5/0),-,Magneric Treble S1/0,"""Fishing with a spoon"" ability is required ",5,  52.80 
Lures,Kiruuna,Hunter 2-012,Spoon,Medium,13g,Small (12),Extra large (5/0),-,Magneric Treble S1/0,"""Fishing with a spoon"" ability is required ",5,  52.80 
Lures,Kiruuna,Hunter 1-001,Spoon,Medium,26g,Small (12),Extra large (6/0),-,Magneric Treble S3/0,"""Fishing with a spoon"" ability is required ",5,  59.60 
Lures,Kiruuna,Hunter 1-002,Spoon,Medium,26g,Small (12),Extra large (6/0),-,Magneric Treble S3/0,"""Fishing with a spoon"" ability is required ",5,  59.60 
Lures,Kiruuna,Hunter 1-003,Spoon,Medium,26g,Small (12),Extra large (6/0),-,Magneric Treble S3/0,"""Fishing with a spoon"" ability is required ",5,  59.60 
Lures,Kiruuna,Hunter 1-004,Spoon,Medium,26g,Small (12),Extra large (6/0),-,Magneric Treble S3/0,"""Fishing with a spoon"" ability is required ",5,  59.60 
Lures,Kiruuna,Hunter 1-005,Spoon,Medium,26g,Small (12),Extra large (6/0),-,Magneric Treble S3/0,"""Fishing with a spoon"" ability is required ",5,  59.60 
Lures,Kiruuna,Hunter 1-006,Spoon,Medium,26g,Small (12),Extra large (6/0),-,Magneric Treble S3/0,"""Fishing with a spoon"" ability is required ",5,  59.60 
Lures,Kiruuna,Hunter 1-007,Spoon,Medium,26g,Small (12),Extra large (6/0),-,Magneric Treble S3/0,"""Fishing with a spoon"" ability is required ",5,  59.60 
Lures,Kiruuna,Hunter 1-008,Spoon,Medium,26g,Small (12),Extra large (6/0),-,Magneric Treble S3/0,"""Fishing with a spoon"" ability is required ",5,  59.60 
Lures,Kiruuna,Hunter 1-009,Spoon,Medium,26g,Small (12),Extra large (6/0),-,Magneric Treble S3/0,"""Fishing with a spoon"" ability is required ",5,  59.60 
Lures,Kiruuna,Hunter 1-010,Spoon,Medium,26g,Small (12),Extra large (6/0),-,Magneric Treble S3/0,"""Fishing with a spoon"" ability is required ",5,  59.60 
Lures,Kiruuna,Hunter 1-011,Spoon,Medium,26g,Small (12),Extra large (6/0),-,Magneric Treble S3/0,"""Fishing with a spoon"" ability is required ",5,  59.60 
Lures,Kiruuna,Hunter 1-012,Spoon,Medium,26g,Small (12),Extra large (6/0),-,Magneric Treble S3/0,"""Fishing with a spoon"" ability is required ",5,  59.60 
Lures,Kalmar Lures,Vibra Spoon S30-001,Spoon,Big,30g,Large (2),Extra large (4/0),-,Rage Treble S2/0,"""Fishing with a spoon"" ability is required ",5,  64.80 
Lures,Kalmar Lures,Vibra Spoon S30-002,Spoon,Big,30g,Large (2),Extra large (4/0),-,Rage Treble S2/0,"""Fishing with a spoon"" ability is required ",5,  64.80 
Lures,Kalmar Lures,Vibra Spoon S30-003,Spoon,Big,30g,Large (2),Extra large (4/0),-,Rage Treble S2/0,"""Fishing with a spoon"" ability is required ",5,  64.80 
Lures,Kalmar Lures,Vibra Spoon S30-004,Spoon,Big,30g,Large (2),Extra large (4/0),-,Rage Treble S2/0,"""Fishing with a spoon"" ability is required ",5,  64.80 
Lures,Kalmar Lures,Vibra Spoon S30-005,Spoon,Big,30g,Large (2),Extra large (4/0),-,Rage Treble S2/0,"""Fishing with a spoon"" ability is required ",5,  64.80 
Lures,Kalmar Lures,Vibra Spoon S30-006,Spoon,Big,30g,Large (2),Extra large (4/0),-,Rage Treble S2/0,"""Fishing with a spoon"" ability is required ",5,  64.80 
Lures,Kiruuna,Hunter 0-001,Spoon,Big,45g,Small (12),Extra large (6/0),-,Magneric Treble S4/0,"""Fishing with a spoon"" ability is required ",5,  74.80 
Lures,Kiruuna,Hunter 0-002,Spoon,Big,45g,Small (12),Extra large (6/0),-,Magneric Treble S4/0,"""Fishing with a spoon"" ability is required ",5,  74.80 
Lures,Kiruuna,Hunter 0-003,Spoon,Big,45g,Small (12),Extra large (6/0),-,Magneric Treble S4/0,"""Fishing with a spoon"" ability is required ",5,  74.80 
Lures,Kiruuna,Hunter 0-004,Spoon,Big,45g,Small (12),Extra large (6/0),-,Magneric Treble S4/0,"""Fishing with a spoon"" ability is required ",5,  74.80 
Lures,Kiruuna,Hunter 0-005,Spoon,Big,45g,Small (12),Extra large (6/0),-,Magneric Treble S4/0,"""Fishing with a spoon"" ability is required ",5,  74.80 
Lures,Kiruuna,Hunter 0-006,Spoon,Big,45g,Small (12),Extra large (6/0),-,Magneric Treble S4/0,"""Fishing with a spoon"" ability is required ",5,  74.80 
Lures,Kiruuna,Hunter 0-007,Spoon,Big,45g,Small (12),Extra large (6/0),-,Magneric Treble S4/0,"""Fishing with a spoon"" ability is required ",5,  74.80 
Lures,Kiruuna,Hunter 0-008,Spoon,Big,45g,Small (12),Extra large (6/0),-,Magneric Treble S4/0,"""Fishing with a spoon"" ability is required ",5,  74.80 
Lures,Kiruuna,Hunter 0-009,Spoon,Big,45g,Small (12),Extra large (6/0),-,Magneric Treble S4/0,"""Fishing with a spoon"" ability is required ",5,  74.80 
Lures,Kiruuna,Hunter 0-010,Spoon,Big,45g,Small (12),Extra large (6/0),-,Magneric Treble S4/0,"""Fishing with a spoon"" ability is required ",5,  74.80 
Lures,Kiruuna,Hunter 0-011,Spoon,Big,45g,Small (12),Extra large (6/0),-,Magneric Treble S4/0,"""Fishing with a spoon"" ability is required ",5,  74.80 
Lures,Kiruuna,Hunter 0-012,Spoon,Big,45g,Small (12),Extra large (6/0),-,Magneric Treble S4/0,"""Fishing with a spoon"" ability is required ",5,  74.80 
Lures,Heaven Creek,Brilliance Colorado 1/4 oz 001,Spinnerbait,Small,7g,-,-,-,Spec-HCBC JH-701 2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  14.80 
Lures,Heaven Creek,Brilliance Colorado 1/4 oz 002,Spinnerbait,Small,7g,-,-,-,Spec-HCBC JH-701 2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  14.80 
Lures,Heaven Creek,Brilliance Colorado 1/4 oz 003,Spinnerbait,Small,7g,-,-,-,Spec-HCBC JH-701 2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  14.80 
Lures,Heaven Creek,Brilliance Colorado 1/4 oz 004,Spinnerbait,Small,7g,-,-,-,Spec-HCBC JH-701 2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  14.80 
Lures,Heaven Creek,Brilliance Colorado 1/4 oz 005,Spinnerbait,Small,7g,-,-,-,Spec-HCBC JH-701 2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  14.80 
Lures,Heaven Creek,Brilliance Colorado 1/4 oz 006,Spinnerbait,Small,7g,-,-,-,Spec-HCBC JH-701 2/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  14.80 
Lures,Heaven Creek,Brilliance Colorado 3/8 oz 001,Spinnerbait,Medium,10.5g,-,-,-,Spec-HCBC JH-701 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  16.80 
Lures,Heaven Creek,Brilliance Colorado 3/8 oz 002,Spinnerbait,Medium,10.5g,-,-,-,Spec-HCBC JH-701 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  16.80 
Lures,Heaven Creek,Brilliance Colorado 3/8 oz 003,Spinnerbait,Medium,10.5g,-,-,-,Spec-HCBC JH-701 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  16.80 
Lures,Heaven Creek,Brilliance Colorado 3/8 oz 004,Spinnerbait,Medium,10.5g,-,-,-,Spec-HCBC JH-701 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  16.80 
Lures,Heaven Creek,Brilliance Colorado 3/8 oz 005,Spinnerbait,Medium,10.5g,-,-,-,Spec-HCBC JH-701 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  16.80 
Lures,Heaven Creek,Brilliance Colorado 3/8 oz 006,Spinnerbait,Medium,10.5g,-,-,-,Spec-HCBC JH-701 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  16.80 
Lures,Heaven Creek,Brilliance Colorado 1/2 oz 001,Spinnerbait,Big,14g,-,-,-,Spec-HCBC JH-701 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  19.80 
Lures,Heaven Creek,Brilliance Colorado 1/2 oz 002,Spinnerbait,Big,14g,-,-,-,Spec-HCBC JH-701 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  19.80 
Lures,Heaven Creek,Brilliance Colorado 1/2 oz 003,Spinnerbait,Big,14g,-,-,-,Spec-HCBC JH-701 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  19.80 
Lures,Heaven Creek,Brilliance Colorado 1/2 oz 004,Spinnerbait,Big,14g,-,-,-,Spec-HCBC JH-701 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  19.80 
Lures,Heaven Creek,Brilliance Colorado 1/2 oz 005,Spinnerbait,Big,14g,-,-,-,Spec-HCBC JH-701 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  19.80 
Lures,Heaven Creek,Brilliance Colorado 1/2 oz 006,Spinnerbait,Big,14g,-,-,-,Spec-HCBC JH-701 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",4,  19.80 
Lures,Kalmar Lures,Pro Double Williow 3/8 oz 001,Spinnerbait,Medium,10.5g,-,-,-,Kalmar-SBT Special PDW 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  29.80 
Lures,Kalmar Lures,Pro Double Williow 3/8 oz 002,Spinnerbait,Medium,10.5g,-,-,-,Kalmar-SBT Special PDW 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  29.80 
Lures,Kalmar Lures,Pro Double Williow 3/8 oz 003,Spinnerbait,Medium,10.5g,-,-,-,Kalmar-SBT Special PDW 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  29.80 
Lures,Kalmar Lures,Pro Double Williow 3/8 oz 004,Spinnerbait,Medium,10.5g,-,-,-,Kalmar-SBT Special PDW 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  29.80 
Lures,Kalmar Lures,Pro Double Williow 3/8 oz 005,Spinnerbait,Medium,10.5g,-,-,-,Kalmar-SBT Special PDW 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  29.80 
Lures,Kalmar Lures,Vibra Colorado 3/8 oz 001,Spinnerbait,Medium,10.5g,-,-,-,Kalmar-SBT Special VC 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  29.80 
Lures,Kalmar Lures,Vibra Colorado 3/8 oz 002,Spinnerbait,Medium,10.5g,-,-,-,Kalmar-SBT Special VC 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  29.80 
Lures,Kalmar Lures,Vibra Colorado 3/8 oz 003,Spinnerbait,Medium,10.5g,-,-,-,Kalmar-SBT Special VC 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  29.80 
Lures,Kalmar Lures,Vibra Colorado 3/8 oz 004,Spinnerbait,Medium,10.5g,-,-,-,Kalmar-SBT Special VC 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  29.80 
Lures,Kalmar Lures,Vibra Colorado 3/8 oz 005,Spinnerbait,Medium,10.5g,-,-,-,Kalmar-SBT Special VC 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  29.80 
Lures,Kalmar Lures,Vibra Colorado 3/8 oz 006,Spinnerbait,Medium,10.5g,-,-,-,Kalmar-SBT Special VC 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  29.80 
Lures,Kalmar Lures,Pro Double Williow 1/2 oz 001,Spinnerbait,Big,13.5g,-,-,-,Kalmar-SBT Special PDW 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  34.80 
Lures,Kalmar Lures,Pro Double Williow 1/2 oz 002,Spinnerbait,Big,13.5g,-,-,-,Kalmar-SBT Special PDW 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  34.80 
Lures,Kalmar Lures,Pro Double Williow 1/2 oz 003,Spinnerbait,Big,13.5g,-,-,-,Kalmar-SBT Special PDW 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  34.80 
Lures,Kalmar Lures,Pro Double Williow 1/2 oz 004,Spinnerbait,Big,13.5g,-,-,-,Kalmar-SBT Special PDW 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  34.80 
Lures,Kalmar Lures,Pro Double Williow 1/2 oz 005,Spinnerbait,Big,13.5g,-,-,-,Kalmar-SBT Special PDW 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  34.80 
Lures,Kalmar Lures,Vibra Colorado 1/2 oz 001,Spinnerbait,Big,14g,-,-,-,Kalmar-SBT Special VC 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  34.80 
Lures,Kalmar Lures,Vibra Colorado 1/2 oz 002,Spinnerbait,Big,14g,-,-,-,Kalmar-SBT Special VC 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  34.80 
Lures,Kalmar Lures,Vibra Colorado 1/2 oz 003,Spinnerbait,Big,14g,-,-,-,Kalmar-SBT Special VC 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  34.80 
Lures,Kalmar Lures,Vibra Colorado 1/2 oz 004,Spinnerbait,Big,14g,-,-,-,Kalmar-SBT Special VC 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  34.80 
Lures,Kalmar Lures,Vibra Colorado 1/2 oz 005,Spinnerbait,Big,14g,-,-,-,Kalmar-SBT Special VC 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  34.80 
Lures,Kalmar Lures,Vibra Colorado 1/2 oz 006,Spinnerbait,Big,14g,-,-,-,Kalmar-SBT Special VC 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  34.80 
Lures,Bass Hunters,Shadow Colorado 3/4 oz 001,Spinnerbait,Medium,21g,-,-,-,Rage Jig Spec-BH-SBTSC 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  38.90 
Lures,Bass Hunters,Shadow Colorado 3/4 oz 002,Spinnerbait,Medium,21g,-,-,-,Rage Jig Spec-BH-SBTSC 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  38.90 
Lures,Bass Hunters,Shadow Colorado 3/4 oz 003,Spinnerbait,Medium,21g,-,-,-,Rage Jig Spec-BH-SBTSC 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  38.90 
Lures,Bass Hunters,Shadow Colorado 3/4 oz 004,Spinnerbait,Medium,21g,-,-,-,Rage Jig Spec-BH-SBTSC 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  38.90 
Lures,Bass Hunters,Shadow Colorado 3/4 oz 005,Spinnerbait,Medium,21g,-,-,-,Rage Jig Spec-BH-SBTSC 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  38.90 
Lures,Bass Hunters,Shadow Colorado 3/4 oz 006,Spinnerbait,Medium,21g,-,-,-,Rage Jig Spec-BH-SBTSC 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  38.90 
Lures,Bass Hunters,HQS Double Willow Blades 1/2 oz 001,Spinnerbait,Medium,14g,-,-,-,Rage Jig Spec-BH-SBTDWB 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  39.90 
Lures,Bass Hunters,HQS Double Willow Blades 1/2 oz 002,Spinnerbait,Medium,14g,-,-,-,Rage Jig Spec-BH-SBTDWB 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  39.90 
Lures,Bass Hunters,HQS Double Willow Blades 1/2 oz 003,Spinnerbait,Medium,14g,-,-,-,Rage Jig Spec-BH-SBTDWB 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  39.90 
Lures,Bass Hunters,HQS Double Willow Blades 1/2 oz 004,Spinnerbait,Medium,14g,-,-,-,Rage Jig Spec-BH-SBTDWB 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  39.90 
Lures,Bass Hunters,HQS Double Willow Blades 1/2 oz 005,Spinnerbait,Medium,14g,-,-,-,Rage Jig Spec-BH-SBTDWB 4/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  39.90 
Lures,Bass Hunters,HQS Double Willow Blades 3/4 oz 001,Spinnerbait,Big,21g,-,-,-,Rage Jig Spec-BH-SBTDWB 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  42.90 
Lures,Bass Hunters,HQS Double Willow Blades 3/4 oz 002,Spinnerbait,Big,21g,-,-,-,Rage Jig Spec-BH-SBTDWB 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  42.90 
Lures,Bass Hunters,HQS Double Willow Blades 3/4 oz 003,Spinnerbait,Big,21g,-,-,-,Rage Jig Spec-BH-SBTDWB 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  42.90 
Lures,Bass Hunters,HQS Double Willow Blades 3/4 oz 004,Spinnerbait,Big,21g,-,-,-,Rage Jig Spec-BH-SBTDWB 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  42.90 
Lures,Bass Hunters,HQS Double Willow Blades 3/4 oz 005,Spinnerbait,Big,21g,-,-,-,Rage Jig Spec-BH-SBTDWB 5/0,"""Fishing with a spinner and spinnerbait"" ability is required ",5,  42.90 
Lures,Syberia,Humpy C1,Wobbler,Medium,9.1g,Small (16),Extra large (2/0),1.5m,TRBHK101 S3,"""Fishing with a wobbler"" ability is required ",2,  7.90 
Lures,Syberia,Humpy C2,Wobbler,Medium,9.1g,Small (16),Extra large (2/0),1.5m,TRBHK101 S3,"""Fishing with a wobbler"" ability is required ",2,  7.90 
Lures,Syberia,Humpy C3,Wobbler,Medium,9.1g,Small (16),Extra large (2/0),1.5m,TRBHK101 S3,"""Fishing with a wobbler"" ability is required ",2,  7.90 
Lures,Syberia,Humpy C4,Wobbler,Medium,9.1g,Small (16),Extra large (2/0),1.5m,TRBHK101 S3,"""Fishing with a wobbler"" ability is required ",2,  7.90 
Lures,Syberia,Humpy C5,Wobbler,Medium,9.1g,Small (16),Extra large (2/0),1.5m,TRBHK101 S3,"""Fishing with a wobbler"" ability is required ",2,  7.90 
Lures,Syberia,Humpy C6,Wobbler,Medium,9.1g,Small (16),Extra large (2/0),1.5m,TRBHK101 S3,"""Fishing with a wobbler"" ability is required ",2,  7.90 
Lures,Syberia,Humpy C7,Wobbler,Medium,9.1g,Small (16),Extra large (2/0),1.5m,TRBHK101 S3,"""Fishing with a wobbler"" ability is required ",2,  7.90 
Lures,Syberia,PS crank C1,Wobbler,Medium,7g,Small (16),Extra large (2/0),3m,TRBHK101 S5,"""Fishing with a wobbler"" ability is required ",2.5,  9.50 
Lures,Syberia,PS crank C2,Wobbler,Medium,7g,Small (16),Extra large (2/0),3m,TRBHK101 S5,"""Fishing with a wobbler"" ability is required ",2.5,  9.50 
Lures,Syberia,PS crank C3,Wobbler,Medium,7g,Small (16),Extra large (2/0),3m,TRBHK101 S5,"""Fishing with a wobbler"" ability is required ",2.5,  9.50 
Lures,Syberia,PS crank C4,Wobbler,Medium,7g,Small (16),Extra large (2/0),3m,TRBHK101 S5,"""Fishing with a wobbler"" ability is required ",2.5,  9.50 
